tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
9801,9.801000,1,0,1,0.227822,detected,0.468252,0.197396,-0.328299,2.650307,384.000,289.000,0.032351,0.000000,0.203348,0.535575,1536,1511,1500,1571,1800
9820,9.820000,0,0,1,0.231113,detected,0.468252,0.197396,-0.328299,2.650307,384.000,289.000,0.032351,0.000000,0.203348,0.535575,1536,1511,1500,1571,1800
9834,9.834000,1,0,1,0.215642,detected,0.465462,0.168694,-0.332493,2.742857,374.500,290.500,0.027482,0.000000,0.172745,0.532430,1532,1510,1500,1560,1800
9840,9.840000,0,0,1,0.218282,detected,0.465462,0.168694,-0.332493,2.742857,374.500,290.500,0.027482,0.000000,0.172745,0.532430,1532,1510,1500,1560,1800
9860,9.860000,0,0,1,0.237792,detected,0.465462,0.168694,-0.332493,2.742857,374.500,290.500,0.027482,0.000000,0.172745,0.532430,1532,1510,1500,1560,1800
9867,9.867000,1,0,1,0.230669,detected,0.465240,0.136643,-0.336675,2.842105,364.000,292.000,0.022250,0.000000,0.139858,0.529293,1529,1508,1500,1549,1800
9880,9.880000,0,0,1,0.216131,detected,0.465240,0.136643,-0.336675,2.842105,364.000,292.000,0.022250,0.000000,0.139858,0.529293,1529,1508,1500,1549,1800
9900,9.900000,1,0,1,0.236774,detected,0.465408,0.107398,-0.343618,2.948806,354.500,294.500,0.017494,0.000000,0.109964,0.524086,1524,1506,1500,1538,1800
9920,9.920000,0,0,1,0.222256,detected,0.465408,0.107398,-0.343618,2.948806,354.500,294.500,0.017494,0.000000,0.109964,0.524086,1524,1506,1500,1538,1800
9933,9.933000,1,0,1,0.220784,detected,0.468830,0.081072,-0.357400,3.063830,346.000,299.500,0.013303,0.000000,0.083620,0.513749,1514,1505,1500,1529,1800
9940,9.940000,0,0,1,0.230443,detected,0.468830,0.081072,-0.357400,3.063830,346.000,299.500,0.013303,0.000000,0.083620,0.513749,1514,1505,1500,1529,1800
9960,9.960000,0,0,1,0.230452,detected,0.468830,0.081072,-0.357400,3.063830,346.000,299.500,0.013303,0.000000,0.083620,0.513749,1514,1505,1500,1529,1800
9966,9.966000,1,0,1,0.221889,detected,0.470979,0.059305,-0.364239,3.153285,339.000,302.000,0.009776,0.000000,0.061449,0.508620,1509,1503,1500,1522,1800
9980,9.980000,0,0,1,0.222258,detected,0.470979,0.059305,-0.364239,3.153285,339.000,302.000,0.009776,0.000000,0.061449,0.508620,1509,1503,1500,1522,1800
9999,9.999000,1,0,1,0.239098,detected,0.472331,0.034361,-0.369684,3.272727,331.000,304.000,0.005680,0.000000,0.035706,0.504536,1505,1502,1500,1512,1800
10000,10.000000,0,0,1,0.238346,detected,0.472331,0.034361,-0.369684,3.272727,331.000,304.000,0.005680,0.000000,0.035706,0.504536,1505,1502,1500,1512,1800
10020,10.020000,0,0,1,0.216543,detected,0.472331,0.034361,-0.369684,3.272727,331.000,304.000,0.005680,0.000000,0.035706,0.504536,1505,1502,1500,1512,1800
10032,10.032000,1,0,1,0.229901,detected,0.468277,0.017186,-0.368325,3.335907,325.500,303.500,0.002817,0.000000,0.017705,0.505556,1506,1501,1500,1506,1800
10040,10.040000,0,0,1,0.238259,detected,0.468277,0.017186,-0.368325,3.335907,325.500,303.500,0.002817,0.000000,0.017705,0.505556,1506,1501,1500,1506,1800
10060,10.060000,0,0,1,0.218785,detected,0.468277,0.017186,-0.368325,3.335907,325.500,303.500,0.002817,0.000000,0.017705,0.505556,1506,1501,1500,1506,1800
10065,10.065000,1,0,1,0.216613,detected,0.466974,0.003125,-0.373753,3.428571,321.000,305.500,0.000511,0.000000,0.003210,0.501484,1501,1500,1500,1501,1800
10080,10.080000,0,0,1,0.234333,detected,0.466974,0.003125,-0.373753,3.428571,321.000,305.500,0.000511,0.000000,0.003210,0.501484,1501,1500,1500,1501,1800
10098,10.098000,1,0,1,0.229326,detected,0.466974,0.003125,-0.373753,3.428571,321.000,305.500,0.000511,0.000000,0.003210,0.501484,1501,1500,1500,1501,1800
10100,10.100000,0,0,1,0.226021,detected,0.466974,0.003125,-0.373753,3.428571,321.000,305.500,0.000511,0.000000,0.003210,0.501484,1501,1500,1500,1501,1800
10120,10.120000,0,0,1,0.221845,detected,0.466974,0.003125,-0.373753,3.428571,321.000,305.500,0.000511,0.000000,0.003210,0.501484,1501,1500,1500,1501,1800
10131,10.131000,1,0,1,0.235289,detected,0.468668,-0.010937,-0.380506,3.526531,316.500,308.000,-0.001794,0.000000,-0.011277,0.496420,1496,1499,1500,1496,1800
10140,10.140000,0,0,1,0.232099,detected,0.468668,-0.010937,-0.380506,3.526531,316.500,308.000,-0.001794,0.000000,-0.011277,0.496420,1496,1499,1500,1496,1800
10160,10.160000,0,0,1,0.214983,detected,0.468668,-0.010937,-0.380506,3.526531,316.500,308.000,-0.001794,0.000000,-0.011277,0.496420,1496,1499,1500,1496,1800
10164,10.164000,1,0,1,0.219492,detected,0.469709,-0.020310,-0.389899,3.645570,313.500,311.500,-0.003339,-0.000377,-0.020987,0.489375,1489,1499,1500,1493,1800
10180,10.180000,0,0,1,0.238646,detected,0.469709,-0.020310,-0.389899,3.645570,313.500,311.500,-0.003339,0.000000,-0.020987,0.489375,1489,1499,1500,1493,1800
10197,10.197000,1,0,1,0.220632,detected,0.467767,-0.028118,-0.395235,3.724138,311.000,313.500,-0.004603,-0.001590,-0.028935,0.485373,1485,1498,1501,1490,1800
10200,10.200000,0,0,1,0.218141,detected,0.467767,-0.028118,-0.395235,3.724138,311.000,313.500,-0.004603,-0.002306,-0.028935,0.485373,1485,1498,1501,1490,1800
10220,10.220000,0,0,1,0.237111,detected,0.467767,-0.028118,-0.395235,3.724138,311.000,313.500,-0.004603,0.000000,-0.028935,0.485373,1485,1498,1500,1490,1800
10230,10.230000,1,0,1,0.239005,detected,0.467412,-0.032801,-0.391236,3.772926,309.500,312.000,-0.005366,0.000000,-0.033729,0.488373,1488,1498,1500,1488,1800
10240,10.240000,0,0,1,0.224918,detected,0.467412,-0.032801,-0.391236,3.772926,309.500,312.000,-0.005366,0.000000,-0.033729,0.488373,1488,1498,1500,1488,1800
10260,10.260000,0,0,1,0.227858,detected,0.467412,-0.032801,-0.391236,3.772926,309.500,312.000,-0.005366,0.000000,-0.033729,0.488373,1488,1498,1500,1488,1800
10263,10.263000,1,0,1,0.232339,detected,0.471751,-0.037482,-0.396565,3.857143,308.000,314.000,-0.006189,0.000000,-0.038901,0.484376,1484,1498,1500,1486,1800
10280,10.280000,0,0,1,0.233177,detected,0.471751,-0.037482,-0.396565,3.857143,308.000,314.000,-0.006189,0.000000,-0.038901,0.484376,1484,1498,1500,1486,1800
10296,10.296000,1,0,1,0.215070,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,-0.006894,-0.045302,0.477424,1477,1497,1502,1484,1800
10300,10.300000,0,0,1,0.216918,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,-0.006307,-0.045302,0.477424,1477,1497,1502,1484,1800
10320,10.320000,0,0,1,0.237058,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,0.000000,-0.045302,0.477424,1477,1497,1500,1484,1800
10329,10.329000,1,0,1,0.227913,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,-0.002814,-0.045302,0.477424,1477,1497,1501,1484,1800
10340,10.340000,0,0,1,0.215705,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,-0.006693,-0.045302,0.477424,1477,1497,1502,1484,1800
10360,10.360000,0,0,1,0.234729,detected,0.470967,-0.043722,-0.405834,4.000000,306.000,317.500,-0.007207,-0.000648,-0.045302,0.477424,1477,1497,1500,1484,1800
10362,10.362000,1,0,1,0.236084,detected,0.471117,-0.048400,-0.407152,4.133972,304.500,318.000,-0.007981,-0.000666,-0.050164,0.476435,1476,1497,1500,1482,1800
10380,10.380000,0,0,1,0.219000,detected,0.471117,-0.048400,-0.407152,4.133972,304.500,318.000,-0.007981,-0.006344,-0.050164,0.476435,1476,1497,1502,1482,1800
10395,10.395000,1,0,1,0.217594,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.005968,-0.053116,0.478413,1478,1497,1502,1481,1800
10400,10.400000,0,0,1,0.225059,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.003473,-0.053116,0.478413,1478,1497,1501,1481,1800
10420,10.420000,0,0,1,0.228419,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.002350,-0.053116,0.478413,1478,1497,1501,1481,1800
10428,10.428000,1,0,1,0.216398,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.006368,-0.053116,0.478413,1478,1497,1502,1481,1800
10440,10.440000,0,0,1,0.214924,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.006860,-0.053116,0.478413,1478,1497,1502,1481,1800
10460,10.460000,0,0,1,0.234206,detected,0.468657,-0.051517,-0.404515,4.173913,303.500,317.000,-0.008450,-0.000416,-0.053116,0.478413,1478,1497,1500,1481,1800
10461,10.461000,1,0,1,0.233538,detected,0.469231,-0.054633,-0.421554,4.430769,302.500,323.500,-0.008972,-0.006904,-0.056398,0.465634,1466,1497,1502,1480,1800
10480,10.480000,0,0,1,0.209283,detected,0.469231,-0.054633,-0.421554,4.430769,302.500,323.500,-0.008972,-0.015740,-0.056398,0.465634,1466,1497,1506,1480,1800
10494,10.494000,1,0,1,0.222505,detected,0.469231,-0.054633,-0.421554,4.430769,302.500,323.500,-0.008972,-0.010923,-0.056398,0.465634,1466,1497,1504,1480,1800
10500,10.500000,0,0,1,0.230241,detected,0.469231,-0.054633,-0.421554,4.430769,302.500,323.500,-0.008972,-0.008105,-0.056398,0.465634,1466,1497,1503,1480,1800
10520,10.520000,0,0,1,0.215136,detected,0.469231,-0.054633,-0.421554,4.430769,302.500,323.500,-0.008972,-0.013608,-0.056398,0.465634,1466,1497,1505,1480,1800
10527,10.527000,1,0,1,0.209455,detected,0.476152,-0.054633,-0.418949,4.476684,302.500,322.500,-0.009105,-0.015172,-0.057230,0.467588,1468,1497,1505,1480,1800
10540,10.540000,0,0,1,0.221491,detected,0.476152,-0.054633,-0.418949,4.476684,302.500,322.500,-0.009105,-0.010655,-0.057230,0.467588,1468,1497,1504,1480,1800
10560,10.560000,1,0,1,0.223651,detected,0.471726,-0.056191,-0.413721,4.500000,302.000,320.500,-0.009277,-0.007854,-0.058315,0.471509,1472,1497,1503,1480,1800
10580,10.580000,0,0,1,0.215779,detected,0.471726,-0.056191,-0.413721,4.500000,302.000,320.500,-0.009277,-0.010798,-0.058315,0.471509,1472,1497,1504,1480,1800
10593,10.593000,1,0,1,0.231712,detected,0.479287,-0.057748,-0.421554,4.620321,301.500,323.500,-0.009687,-0.008184,-0.060892,0.465634,1466,1497,1503,1479,1800
10600,10.600000,0,0,1,0.231441,detected,0.479287,-0.057748,-0.421554,4.620321,301.500,323.500,-0.009687,-0.008291,-0.060892,0.465634,1466,1497,1503,1479,1800
10620,10.620000,0,0,1,0.213052,detected,0.479287,-0.057748,-0.421554,4.620321,301.500,323.500,-0.009687,-0.015535,-0.060892,0.465634,1466,1497,1505,1479,1800
10626,10.626000,1,0,1,0.217748,detected,0.475009,-0.057748,-0.430623,4.773481,301.500,327.000,-0.009601,-0.017917,-0.060348,0.458832,1459,1497,1506,1479,1800
10640,10.640000,0,0,1,0.234013,detected,0.475009,-0.057748,-0.430623,4.773481,301.500,327.000,-0.009601,-0.011265,-0.060348,0.458832,1459,1497,1504,1479,1800
10659,10.659000,1,0,1,0.217837,detected,0.468179,-0.056191,-0.430623,4.853933,302.000,327.000,-0.009208,-0.018078,-0.057876,0.458832,1459,1497,1506,1480,1800
10660,10.660000,0,0,1,0.216944,detected,0.468179,-0.056191,-0.430623,4.853933,302.000,327.000,-0.009208,-0.018446,-0.057876,0.458832,1459,1497,1506,1480,1800
10680,10.680000,0,0,1,0.229863,detected,0.468179,-0.056191,-0.430623,4.853933,302.000,327.000,-0.009208,-0.013105,-0.057876,0.458832,1459,1497,1505,1480,1800
10692,10.692000,1,0,1,0.232739,detected,0.478534,-0.056191,-0.426745,4.853933,302.000,325.500,-0.009411,-0.010540,-0.059156,0.461740,1462,1497,1504,1479,1800
10700,10.700000,0,0,1,0.222653,detected,0.478534,-0.056191,-0.426745,4.853933,302.000,325.500,-0.009411,-0.014803,-0.059156,0.461740,1462,1497,1505,1479,1800
10720,10.720000,0,0,1,0.219408,detected,0.478534,-0.056191,-0.426745,4.853933,302.000,325.500,-0.009411,-0.016175,-0.059156,0.461740,1462,1497,1506,1479,1800
10725,10.725000,1,0,1,0.225636,detected,0.486207,-0.056191,-0.429332,4.965517,302.000,326.500,-0.009562,-0.015350,-0.060105,0.459801,1460,1497,1505,1479,1800
10740,10.740000,0,0,1,0.227300,detected,0.486207,-0.056191,-0.429332,4.965517,302.000,326.500,-0.009562,-0.014613,-0.060105,0.459801,1460,1497,1505,1479,1800
10758,10.758000,1,0,1,0.212044,detected,0.503541,-0.603348,0.088828,2.851485,99.500,151.500,-0.106334,0.000000,-0.668382,0.848420,1848,1463,1500,1266,1800
10760,10.760000,0,0,1,0.212964,detected,0.503541,-0.603348,0.088828,2.851485,99.500,151.500,-0.106334,0.000000,-0.668382,0.848420,1848,1463,1500,1266,1800
10780,10.780000,0,0,1,0.231933,detected,0.503541,-0.603348,0.088828,2.851485,99.500,151.500,-0.106334,0.000000,-0.668382,0.848420,1848,1463,1500,1266,1800
10791,10.791000,1,0,1,0.225646,detected,0.590025,-0.567538,0.001562,2.406685,116.000,179.500,-0.117201,0.000000,-0.736695,0.782971,1783,1459,1500,1242,1800
10800,10.800000,0,0,1,0.217838,detected,0.590025,-0.567538,0.001562,2.406685,116.000,179.500,-0.117201,0.000000,-0.736695,0.782971,1783,1459,1500,1242,1800
10820,10.820000,0,0,1,0.225839,detected,0.590025,-0.567538,0.001562,2.406685,116.000,179.500,-0.117201,0.000000,-0.736695,0.782971,1783,1459,1500,1242,1800
10824,10.824000,1,0,1,0.228141,detected,0.698182,-0.549560,0.001562,2.406685,124.000,179.500,-0.134292,0.000000,-0.844124,0.782971,1783,1453,1500,1205,1800
10840,10.840000,0,0,1,0.222798,detected,0.698182,-0.549560,0.001562,2.406685,124.000,179.500,-0.134292,0.000000,-0.844124,0.782971,1783,1453,1500,1205,1800
10857,10.857000,1,0,1,0.217686,detected,0.795121,-0.533498,0.001562,2.406685,131.000,179.500,-0.148468,0.000000,-0.933229,0.782971,1783,1448,1500,1173,1800
10860,10.860000,0,0,1,0.219138,detected,0.795121,-0.533498,0.001562,2.406685,131.000,179.500,-0.148468,0.000000,-0.933229,0.782971,1783,1448,1500,1173,1800
10880,10.880000,0,0,1,0.225602,detected,0.795121,-0.533498,0.001562,2.406685,131.000,179.500,-0.148468,0.000000,-0.933229,0.782971,1783,1448,1500,1173,1800
10890,10.890000,1,0,1,0.220883,detected,0.799342,-0.510012,-0.010937,2.461538,141.000,183.500,-0.142686,0.000000,-0.896884,0.773597,1774,1450,1500,1186,1800
10900,10.900000,0,0,1,0.218206,detected,0.799342,-0.510012,-0.010937,2.461538,141.000,183.500,-0.142686,0.000000,-0.896884,0.773597,1774,1450,1500,1186,1800
10920,10.920000,0,0,1,0.222639,detected,0.799342,-0.510012,-0.010937,2.461538,141.000,183.500,-0.142686,0.000000,-0.896884,0.773597,1774,1450,1500,1186,1800
10923,10.923000,1,0,1,0.222310,detected,0.717967,-0.474834,-0.070197,2.760384,155.500,202.500,-0.119320,0.000000,-0.750013,0.729152,1729,1458,1500,1237,1800
10940,10.940000,0,0,1,0.215291,detected,0.717967,-0.474834,-0.070197,2.760384,155.500,202.500,-0.119320,0.000000,-0.750013,0.729152,1729,1458,1500,1237,1800
10956,10.956000,1,0,1,0.215273,detected,0.637791,-0.438688,-0.127114,2.506462,169.863,220.897,-0.097927,0.000000,-0.615541,0.686464,1686,1466,1500,1285,1800
10960,10.960000,0,0,1,0.215403,detected,0.637791,-0.438688,-0.127114,2.506462,169.863,220.897,-0.097927,0.000000,-0.615541,0.686464,1686,1466,1500,1285,1800
10980,10.980000,0,0,1,0.208664,detected,0.637791,-0.438688,-0.127114,2.506462,169.863,220.897,-0.097927,0.000000,-0.615541,0.686464,1686,1466,1500,1285,1800
10989,10.989000,1,0,1,0.205919,detected,0.617587,-0.385883,-0.161092,2.273684,190.000,232.000,-0.083411,0.000000,-0.524295,0.660980,1661,1471,1500,1316,1800
11000,11.000000,0,0,1,0.204342,detected,0.617587,-0.385883,-0.161092,2.273684,190.000,232.000,-0.083411,0.000000,-0.524295,0.660980,1661,1471,1500,1316,1800
11020,11.020000,0,0,1,0.198323,detected,0.617587,-0.385883,-0.161092,2.273684,190.000,232.000,-0.083411,0.000000,-0.524295,0.660980,1661,1471,1500,1316,1800
11022,11.022000,1,0,1,0.197503,commit,0.461760,-0.118197,-0.185348,1.531915,282.000,240.000,-0.004776,0.000000,-0.030018,0.642788,1643,1498,1500,1489,1800
11040,11.040000,0,0,1,0.192422,commit,0.461760,-0.118197,-0.185348,1.531915,282.000,240.000,-0.004776,0.000000,-0.030018,0.642788,1643,1498,1500,1489,1800
11055,11.055000,1,0,1,0.189648,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11060,11.060000,0,0,1,0.187869,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11080,11.080000,0,0,1,0.181246,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11088,11.088000,1,0,1,0.181071,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11100,11.100000,0,0,1,0.179276,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11120,11.120000,0,0,1,0.172648,commit,0.436641,0.020310,-0.204896,1.545617,326.500,246.500,0.000776,0.000000,0.004877,0.628127,1628,1500,1500,1502,1800
11121,11.121000,1,0,1,0.172547,detected,0.550983,-0.074860,-0.221314,2.215385,296.000,252.000,-0.014436,0.000000,-0.090742,0.615814,1616,1495,1500,1468,1800
11140,11.140000,0,0,1,0.171851,detected,0.550983,-0.074860,-0.221314,2.215385,296.000,252.000,-0.014436,0.000000,-0.090742,0.615814,1616,1495,1500,1468,1800
11154,11.154000,1,0,1,0.167322,detected,0.576877,0.023433,-0.239088,2.393352,327.500,258.000,0.004731,0.000000,0.029740,0.602484,1602,1502,1500,1510,1800
11160,11.160000,0,0,1,0.165660,detected,0.576877,0.023433,-0.239088,2.393352,327.500,258.000,0.004731,0.000000,0.029740,0.602484,1602,1502,1500,1510,1800
11180,11.180000,0,0,1,0.165766,detected,0.576877,0.023433,-0.239088,2.393352,327.500,258.000,0.004731,0.000000,0.029740,0.602484,1602,1502,1500,1510,1800
11187,11.187000,1,0,1,0.164734,detected,0.601264,0.096574,-0.253783,2.541176,351.000,263.000,0.020323,0.000000,0.127746,0.591462,1591,1507,1500,1545,1800
11200,11.200000,0,0,1,0.160338,detected,0.601264,0.096574,-0.253783,2.541176,351.000,263.000,0.020323,0.000000,0.127746,0.591462,1591,1507,1500,1545,1800
11220,11.220000,1,0,1,0.159386,detected,0.614610,0.167175,-0.268366,2.618182,374.000,268.000,0.035962,0.000000,0.226045,0.580525,1581,1513,1500,1579,1800
11240,11.240000,0,0,1,0.157221,detected,0.614610,0.167175,-0.268366,2.618182,374.000,268.000,0.035962,0.000000,0.226045,0.580525,1581,1513,1500,1579,1800
11253,11.253000,1,0,1,0.153973,detected,0.627976,0.230219,-0.281392,2.683230,395.000,272.500,0.050600,0.000000,0.318059,0.570755,1571,1518,1500,1611,1800
11260,11.260000,0,0,1,0.154096,detected,0.627976,0.230219,-0.281392,2.683230,395.000,272.500,0.050600,0.000000,0.318059,0.570755,1571,1518,1500,1611,1800
11280,11.280000,0,0,1,0.154122,detected,0.627976,0.230219,-0.281392,2.683230,395.000,272.500,0.050600,0.000000,0.318059,0.570755,1571,1518,1500,1611,1800
11286,11.286000,1,0,1,0.152424,detected,0.638186,0.288587,-0.292890,2.734177,415.000,276.500,0.064460,0.000000,0.405179,0.562132,1562,1523,1500,1642,1800
11300,11.300000,0,0,1,0.151001,detected,0.638186,0.288587,-0.292890,2.734177,415.000,276.500,0.064460,0.000000,0.405179,0.562132,1562,1523,1500,1642,1800
11319,11.319000,1,0,1,0.154514,detected,0.644079,0.333888,-0.302885,2.769231,431.000,280.000,0.075268,0.000000,0.473110,0.554636,1555,1526,1500,1666,1800
11320,11.320000,0,0,1,0.154380,detected,0.644079,0.333888,-0.302885,2.769231,431.000,280.000,0.075268,0.000000,0.473110,0.554636,1555,1526,1500,1666,1800
11340,11.340000,0,0,1,0.149168,detected,0.644079,0.333888,-0.302885,2.769231,431.000,280.000,0.075268,0.000000,0.473110,0.554636,1555,1526,1500,1666,1800
11352,11.352000,1,0,1,0.153123,detected,0.647227,0.368325,-0.312818,2.814333,443.500,283.500,0.083436,0.000000,0.524458,0.547186,1547,1529,1500,1684,1800
11360,11.360000,0,0,1,0.155732,detected,0.647227,0.368325,-0.312818,2.814333,443.500,283.500,0.083436,0.000000,0.524458,0.547186,1547,1529,1500,1684,1800
11380,11.380000,0,0,1,0.151658,detected,0.647227,0.368325,-0.312818,2.814333,443.500,283.500,0.083436,0.000000,0.524458,0.547186,1547,1529,1500,1684,1800
11385,11.385000,1,0,1,0.152154,detected,0.639326,0.387223,-0.321282,2.889632,450.500,286.500,0.086647,-0.000009,0.544636,0.540838,1541,1530,1500,1691,1800
11400,11.400000,0,0,1,0.160268,detected,0.639326,0.387223,-0.321282,2.889632,450.500,286.500,0.086647,0.000000,0.544636,0.540838,1541,1530,1500,1691,1800
11418,11.418000,1,0,1,0.156930,detected,0.550564,0.442173,-0.329698,2.579104,471.500,289.500,0.085205,-0.000333,0.535577,0.534526,1535,1530,1500,1687,1800
11420,11.420000,0,0,1,0.156141,detected,0.550564,0.442173,-0.329698,2.579104,471.500,289.500,0.085205,-0.000405,0.535577,0.534526,1535,1530,1500,1687,1800
11440,11.440000,0,0,1,0.165711,detected,0.550564,0.442173,-0.329698,2.579104,471.500,289.500,0.085205,0.000000,0.535577,0.534526,1535,1530,1500,1687,1800
11451,11.451000,1,0,1,0.168817,detected,0.516324,0.437055,-0.338066,2.548673,469.500,292.500,0.078982,-0.000015,0.496456,0.528250,1528,1528,1500,1674,1800
11460,11.460000,0,0,1,0.164132,detected,0.516324,0.437055,-0.338066,2.548673,469.500,292.500,0.078982,-0.000405,0.496456,0.528250,1528,1528,1500,1674,1800
11480,11.480000,0,0,1,0.172387,detected,0.516324,0.437055,-0.338066,2.548673,469.500,292.500,0.078982,0.000000,0.496456,0.528250,1528,1528,1500,1674,1800
11484,11.484000,1,0,1,0.176337,detected,0.516324,0.437055,-0.338066,2.548673,469.500,292.500,0.078982,0.000000,0.496456,0.528250,1528,1528,1500,1674,1800
11500,11.500000,0,0,1,0.174282,detected,0.516324,0.437055,-0.338066,2.548673,469.500,292.500,0.078982,0.000000,0.496456,0.528250,1528,1528,1500,1674,1800
11517,11.517000,1,0,1,0.172468,detected,0.486134,0.426745,-0.342232,2.489914,465.500,294.000,0.072609,-0.000053,0.456402,0.525125,1525,1525,1500,1660,1800
11520,11.520000,0,0,1,0.175948,detected,0.486134,0.426745,-0.342232,2.489914,465.500,294.000,0.072609,0.000000,0.456402,0.525125,1525,1525,1500,1660,1800
11540,11.540000,0,0,1,0.185260,detected,0.486134,0.426745,-0.342232,2.489914,465.500,294.000,0.072609,0.000000,0.456402,0.525125,1525,1525,1500,1660,1800
11550,11.550000,1,0,1,0.175887,detected,0.471877,0.415030,-0.343618,2.426966,461.000,294.500,0.068545,0.000000,0.430856,0.524086,1524,1524,1500,1651,1800
11560,11.560000,0,0,1,0.178160,detected,0.471877,0.415030,-0.343618,2.426966,461.000,294.500,0.068545,0.000000,0.430856,0.524086,1524,1524,1500,1651,1800
11580,11.580000,0,0,1,0.197694,detected,0.471877,0.415030,-0.343618,2.426966,461.000,294.500,0.068545,0.000000,0.430856,0.524086,1524,1524,1500,1651,1800
11583,11.583000,1,0,1,0.195986,detected,0.457386,0.387223,-0.349147,2.433803,450.500,296.500,0.061989,0.000000,0.389643,0.519939,1520,1522,1500,1636,1800
11600,11.600000,0,0,1,0.182719,detected,0.457386,0.387223,-0.349147,2.433803,450.500,296.500,0.061989,0.000000,0.389643,0.519939,1520,1522,1500,1636,1800
11616,11.616000,1,0,1,0.200546,detected,0.454203,0.338066,-0.360140,2.579104,432.500,300.500,0.053743,0.000000,0.337812,0.511695,1512,1519,1500,1618,1800
11620,11.620000,0,0,1,0.203797,detected,0.454203,0.338066,-0.360140,2.579104,432.500,300.500,0.053743,0.000000,0.337812,0.511695,1512,1519,1500,1618,1800
11640,11.640000,0,0,1,0.188632,detected,0.454203,0.338066,-0.360140,2.579104,432.500,300.500,0.053743,-0.000223,0.337812,0.511695,1512,1519,1500,1618,1800
11649,11.649000,1,0,1,0.189418,detected,0.460423,0.292890,-0.366964,2.708464,416.500,303.000,0.047199,-0.000940,0.296677,0.506576,1507,1517,1500,1604,1800
11660,11.660000,0,0,1,0.203396,detected,0.460423,0.292890,-0.366964,2.708464,416.500,303.000,0.047199,0.000000,0.296677,0.506576,1507,1517,1500,1604,1800
11680,11.680000,0,0,1,0.197807,detected,0.460423,0.292890,-0.366964,2.708464,416.500,303.000,0.047199,-0.000010,0.296677,0.506576,1507,1517,1500,1604,1800
11682,11.682000,1,0,1,0.195561,detected,0.460435,0.252318,-0.365602,2.796116,402.500,302.500,0.040662,-0.000123,0.255587,0.507598,1508,1514,1500,1589,1800
11700,11.700000,0,0,1,0.200437,detected,0.460435,0.252318,-0.365602,2.796116,402.500,302.500,0.040662,0.000000,0.255587,0.507598,1508,1514,1500,1589,1800
11715,11.715000,1,0,1,0.212381,detected,0.460880,0.215358,-0.368325,2.899329,390.000,303.500,0.034739,0.000000,0.218359,0.505556,1506,1512,1500,1576,1800
11720,11.720000,0,0,1,0.208540,detected,0.460880,0.215358,-0.368325,2.899329,390.000,303.500,0.034739,0.000000,0.218359,0.505556,1506,1512,1500,1576,1800
11740,11.740000,0,0,1,0.197321,detected,0.460880,0.215358,-0.368325,2.899329,390.000,303.500,0.034739,-0.000278,0.218359,0.505556,1506,1512,1500,1576,1800
11748,11.748000,1,0,1,0.207416,detected,0.467004,0.182327,-0.379159,3.020979,379.000,307.500,0.029802,-0.000441,0.187325,0.497430,1497,1510,1500,1566,1800
11760,11.760000,0,0,1,0.214832,detected,0.467004,0.182327,-0.379159,3.020979,379.000,307.500,0.029802,0.000000,0.187325,0.497430,1497,1510,1500,1566,1800
11780,11.780000,0,0,1,0.198425,detected,0.467004,0.182327,-0.379159,3.020979,379.000,307.500,0.029802,-0.001921,0.187325,0.497430,1497,1510,1501,1566,1800
11781,11.781000,1,0,1,0.198645,detected,0.469443,0.151945,-0.385883,3.130435,369.000,310.000,0.024965,-0.003346,0.156925,0.492387,1492,1509,1501,1555,1800
