tick,timestamp_s,frame_fresh,last_gate_passed,next_gate_index,body_forward_elevation_rad,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,rc_throttle,rc_roll,rc_pitch,rc_yaw,rc_arm
9040,9.040000,0,1,2,-0.327106,detected,0.742262,-0.377536,0.000810,2.294627,193.101,179.741,-0.098081,-0.016530,-0.616507,0.782407,1782,1466,1506,1284,1800
9042,9.042000,1,1,2,-0.326015,detected,0.769854,-0.388378,0.013345,2.214688,189.069,175.729,-0.104648,-0.013964,-0.657787,0.791808,1792,1463,1505,1270,1800
9060,9.060000,0,1,2,-0.314910,detected,0.769854,-0.388378,0.013345,2.214688,189.069,175.729,-0.104648,-0.012884,-0.657787,0.791808,1792,1463,1505,1270,1800
9075,9.075000,1,1,2,-0.305859,commit,0.760729,-0.500893,0.022101,2.096532,144.812,172.926,-0.033341,-0.008452,-0.209574,0.798375,1798,1488,1503,1427,1800
9080,9.080000,0,1,2,-0.302869,commit,0.760729,-0.500893,0.022101,2.096532,144.812,172.926,-0.033341,-0.008232,-0.209574,0.798375,1798,1488,1503,1427,1800
9100,9.100000,0,1,2,-0.289439,commit,0.760729,-0.500893,0.022101,2.096532,144.812,172.926,-0.033341,-0.007242,-0.209574,0.798375,1798,1488,1503,1427,1800
9108,9.108000,1,1,2,-0.283867,commit,0.766709,-0.619840,-0.020524,2.090259,91.626,186.569,-0.041583,-0.006992,-0.261380,0.766406,1766,1485,1502,1409,1800
9120,9.120000,0,1,2,-0.276389,commit,0.766709,-0.619840,-0.020524,2.090259,91.626,186.569,-0.041583,-0.006606,-0.261380,0.766406,1766,1485,1502,1409,1800
9140,9.140000,0,1,2,-0.265776,commit,0.766709,-0.619840,-0.020524,2.090259,91.626,186.569,-0.041583,-0.006057,-0.261380,0.766406,1766,1485,1502,1409,1800
9141,9.141000,1,1,2,-0.265181,detected,0.761780,-0.587281,0.001563,2.406686,107.000,179.500,-0.156583,-0.006871,-0.984234,0.782971,1783,1445,1502,1156,1800
9160,9.160000,0,1,2,-0.252642,detected,0.761780,-0.587281,0.001563,2.406686,107.000,179.500,-0.156583,-0.005960,-0.984234,0.782971,1783,1445,1502,1156,1800
9174,9.174000,1,1,2,-0.246162,detected,0.747576,-0.598031,0.001562,2.406685,102.000,179.500,-0.156476,-0.005202,-0.983562,0.782971,1783,1445,1502,1156,1800
9180,9.180000,0,1,2,-0.243588,detected,0.747576,-0.598031,0.001562,2.406685,102.000,179.500,-0.156476,-0.005024,-0.983562,0.782971,1783,1445,1502,1156,1800
9200,9.200000,0,1,2,-0.227908,detected,0.747576,-0.598031,0.001562,2.406685,102.000,179.500,-0.156476,-0.003945,-0.983562,0.782971,1783,1445,1501,1156,1800
9207,9.207000,1,1,2,-0.221554,detected,0.495133,-0.617407,-0.038205,2.200208,92.800,192.231,-0.106995,-0.003077,-0.672537,0.753146,1753,1463,1501,1265,1800
9220,9.220000,0,1,2,-0.210821,detected,0.495133,-0.617407,-0.038205,2.200208,92.800,192.231,-0.106995,-0.002713,-0.672537,0.753146,1753,1463,1501,1265,1800
9240,9.240000,1,1,2,-0.190616,detected,0.495133,-0.617407,-0.038205,2.200208,92.800,192.231,-0.106995,-0.002027,-0.672537,0.753146,1753,1463,1501,1265,1800
9260,9.260000,0,1,2,-0.168530,detected,0.495133,-0.617407,-0.038205,2.200208,92.800,192.231,-0.106995,-0.001278,-0.672537,0.753146,1753,1463,1500,1265,1800
9273,9.273000,1,1,2,-0.155691,detected,0.497068,-0.608014,-0.085057,2.330018,97.291,207.284,-0.105778,-0.002932,-0.664892,0.718006,1718,1463,1501,1267,1800
9280,9.280000,0,1,2,-0.148109,detected,0.497068,-0.608014,-0.085057,2.330018,97.291,207.284,-0.105778,-0.002622,-0.664892,0.718006,1718,1463,1501,1267,1800
9300,9.300000,0,1,2,-0.125702,detected,0.497068,-0.608014,-0.085057,2.330018,97.291,207.284,-0.105778,-0.001705,-0.664892,0.718006,1718,1463,1501,1267,1800
9306,9.306000,1,1,2,-0.119627,detected,0.478105,-0.597837,-0.127360,2.424278,102.091,220.977,-0.100040,-0.003494,-0.628824,0.686279,1686,1465,1501,1280,1800
9320,9.320000,0,1,2,-0.106387,detected,0.478105,-0.597837,-0.127360,2.424278,102.091,220.977,-0.100040,-0.002900,-0.628824,0.686279,1686,1465,1501,1280,1800
9339,9.339000,1,1,2,-0.086428,detected,0.450465,-0.582907,-0.200217,2.586173,109.014,244.939,-0.091903,-0.006037,-0.577674,0.631637,1632,1468,1502,1298,1800
9340,9.340000,0,1,2,-0.085348,detected,0.450465,-0.582907,-0.200217,2.586173,109.014,244.939,-0.091903,-0.005981,-0.577674,0.631637,1632,1468,1502,1298,1800
9360,9.360000,0,1,2,-0.066112,detected,0.450465,-0.582907,-0.200217,2.586173,109.014,244.939,-0.091903,-0.004994,-0.577674,0.631637,1632,1468,1502,1298,1800
9372,9.372000,1,1,2,-0.055219,detected,0.434871,-0.575348,-0.243224,2.691488,112.467,259.404,-0.087571,-0.007148,-0.550445,0.599381,1599,1469,1503,1307,1800
9380,9.380000,0,1,2,-0.047140,detected,0.434871,-0.575348,-0.243224,2.691488,112.467,259.404,-0.087571,-0.006702,-0.550445,0.599381,1599,1469,1502,1307,1800
9400,9.400000,0,1,2,-0.028440,detected,0.434871,-0.575348,-0.243224,2.691488,112.467,259.404,-0.087571,-0.005669,-0.550445,0.599381,1599,1469,1502,1307,1800
9405,9.405000,1,1,2,-0.024127,detected,0.433689,-0.503443,-0.183205,2.681469,143.750,239.291,-0.076418,-0.002556,-0.480343,0.644395,1644,1473,1501,1332,1800
9420,9.420000,0,1,2,-0.010453,detected,0.433689,-0.503443,-0.183205,2.681469,143.750,239.291,-0.076418,-0.001642,-0.480343,0.644395,1644,1473,1501,1332,1800
9438,9.438000,1,1,2,0.005950,detected,0.434915,-0.492337,-0.208774,2.721659,148.354,247.796,-0.074944,-0.002397,-0.471075,0.625219,1625,1474,1501,1335,1800
9440,9.440000,0,1,2,0.007652,detected,0.434915,-0.492337,-0.208774,2.721659,148.354,247.796,-0.074944,-0.002276,-0.471075,0.625219,1625,1474,1501,1335,1800
9460,9.460000,0,1,2,0.024510,detected,0.434915,-0.492337,-0.208774,2.721659,148.354,247.796,-0.074944,-0.001079,-0.471075,0.625219,1625,1474,1500,1335,1800
9471,9.471000,1,1,2,0.033569,detected,0.437054,-0.484191,-0.237820,2.751217,151.696,257.570,-0.074066,-0.002618,-0.465559,0.603435,1603,1474,1501,1337,1800
9480,9.480000,0,1,2,0.041140,detected,0.437054,-0.484191,-0.237820,2.751217,151.696,257.570,-0.074066,-0.002055,-0.465559,0.603435,1603,1474,1501,1337,1800
9500,9.500000,0,1,2,0.056694,detected,0.437054,-0.484191,-0.237820,2.751217,151.696,257.570,-0.074066,-0.000897,-0.465559,0.603435,1603,1474,1500,1337,1800
9504,9.504000,1,1,2,0.059441,detected,0.437054,-0.484191,-0.237820,2.751217,151.696,257.570,-0.074066,-0.000693,-0.465559,0.603435,1603,1474,1500,1337,1800
9520,9.520000,0,1,2,0.071928,detected,0.437054,-0.484191,-0.237820,2.751217,151.696,257.570,-0.074066,0.000000,-0.465559,0.603435,1603,1474,1500,1337,1800
9537,9.537000,1,1,2,0.085541,detected,0.454082,-0.495617,-0.278506,2.938776,147.000,271.500,-0.078768,-0.002046,-0.495111,0.572920,1573,1472,1501,1327,1800
9540,9.540000,0,1,2,0.087270,detected,0.454082,-0.495617,-0.278506,2.938776,147.000,271.500,-0.078768,-0.001898,-0.495111,0.572920,1573,1472,1501,1327,1800
9560,9.560000,0,1,2,0.099811,detected,0.454082,-0.495617,-0.278506,2.938776,147.000,271.500,-0.078768,-0.000824,-0.495111,0.572920,1573,1472,1500,1327,1800
9570,9.570000,1,1,2,0.109111,detected,0.474036,-0.494407,-0.295752,2.928814,147.500,277.500,-0.082028,-0.001565,-0.515606,0.559986,1560,1471,1501,1320,1800
9580,9.580000,0,1,2,0.116448,detected,0.474036,-0.494407,-0.295752,2.928814,147.500,277.500,-0.082028,-0.000912,-0.515606,0.559986,1560,1471,1500,1320,1800
9600,9.600000,0,1,2,0.127359,detected,0.474036,-0.494407,-0.295752,2.928814,147.500,277.500,-0.082028,0.000000,-0.515606,0.559986,1560,1471,1500,1320,1800
9603,9.603000,1,1,2,0.129866,detected,0.485651,-0.491983,-0.312818,2.909091,148.500,283.500,-0.083626,-0.001258,-0.525650,0.547186,1547,1471,1500,1316,1800
9620,9.620000,0,1,2,0.143943,detected,0.485651,-0.491983,-0.312818,2.909091,148.500,283.500,-0.083626,0.000000,-0.525650,0.547186,1547,1471,1500,1316,1800
9636,9.636000,1,1,2,0.151534,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,-0.000687,-0.519658,0.535575,1536,1471,1500,1318,1800
9640,9.640000,0,1,2,0.154002,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,-0.000467,-0.519658,0.535575,1536,1471,1500,1318,1800
9660,9.660000,0,1,2,0.171386,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,0.000000,-0.519658,0.535575,1536,1471,1500,1318,1800
9669,9.669000,1,1,2,0.176484,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,0.000000,-0.519658,0.535575,1536,1471,1500,1318,1800
9680,9.680000,0,1,2,0.181263,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,0.000000,-0.519658,0.535575,1536,1471,1500,1318,1800
9700,9.700000,0,1,2,0.196945,detected,0.483702,-0.488334,-0.328299,2.880000,150.000,289.000,-0.082673,0.000000,-0.519658,0.535575,1536,1471,1500,1318,1800
9702,9.702000,1,1,2,0.198550,detected,0.424540,-0.472359,-0.353280,2.760383,156.500,298.000,-0.070187,0.000000,-0.441178,0.516839,1517,1475,1500,1346,1800
9720,9.720000,0,1,2,0.206871,detected,0.424540,-0.472359,-0.353280,2.760383,156.500,298.000,-0.070187,0.000000,-0.441178,0.516839,1517,1475,1500,1346,1800
9735,9.735000,1,1,2,0.217430,detected,0.422976,-0.413721,-0.364239,3.031579,179.500,302.000,-0.061248,0.000000,-0.384987,0.508620,1509,1479,1500,1365,1800
9740,9.740000,0,1,2,0.222362,detected,0.422976,-0.413721,-0.364239,3.031579,179.500,302.000,-0.061248,0.000000,-0.384987,0.508620,1509,1479,1500,1365,1800
9760,9.760000,0,1,2,0.230879,detected,0.422976,-0.413721,-0.364239,3.031579,179.500,302.000,-0.061248,0.000000,-0.384987,0.508620,1509,1479,1500,1365,1800
9768,9.768000,1,1,2,0.233666,detected,0.432691,-0.356028,-0.375107,3.375000,201.000,306.000,-0.053918,0.000000,-0.338910,0.500469,1500,1481,1500,1381,1800
9780,9.780000,0,1,2,0.243750,detected,0.432691,-0.356028,-0.375107,3.375000,201.000,306.000,-0.053918,0.000000,-0.338910,0.500469,1500,1481,1500,1381,1800
9800,9.800000,0,1,2,0.251175,detected,0.432691,-0.356028,-0.375107,3.375000,201.000,306.000,-0.053918,0.000000,-0.338910,0.500469,1500,1481,1500,1381,1800
9801,9.801000,1,1,2,0.251112,detected,0.445453,-0.302885,-0.385883,3.756522,220.000,310.000,-0.047222,0.000000,-0.296826,0.492387,1492,1483,1500,1396,1800
9820,9.820000,0,1,2,0.260261,detected,0.445453,-0.302885,-0.385883,3.756522,220.000,310.000,-0.047222,0.000000,-0.296826,0.492387,1492,1483,1500,1396,1800
9834,9.834000,1,1,2,0.269901,detected,0.456380,-0.249386,-0.396565,4.133972,238.500,314.000,-0.039835,0.000000,-0.250392,0.484376,1484,1486,1500,1412,1800
9840,9.840000,0,1,2,0.269627,detected,0.456380,-0.249386,-0.396565,4.133972,238.500,314.000,-0.039835,0.000000,-0.250392,0.484376,1484,1486,1500,1412,1800
9860,9.860000,0,1,2,0.274625,detected,0.456380,-0.249386,-0.396565,4.133972,238.500,314.000,-0.039835,0.000000,-0.250392,0.484376,1484,1486,1500,1412,1800
9867,9.867000,1,1,2,0.281510,detected,0.456380,-0.249386,-0.396565,4.133972,238.500,314.000,-0.039835,0.000000,-0.250392,0.484376,1484,1486,1500,1412,1800
9880,9.880000,0,1,2,0.285287,detected,0.456380,-0.249386,-0.396565,4.133972,238.500,314.000,-0.039835,0.000000,-0.250392,0.484376,1484,1486,1500,1412,1800
9900,9.900000,1,1,2,0.285886,detected,0.466685,-0.204896,-0.404515,4.523560,253.500,317.000,-0.033468,0.000000,-0.210368,0.478413,1478,1488,1500,1426,1800
9920,9.920000,0,1,2,0.300505,detected,0.466685,-0.204896,-0.404515,4.523560,253.500,317.000,-0.033468,0.000000,-0.210368,0.478413,1478,1488,1500,1426,1800
9933,9.933000,1,1,2,0.292052,detected,0.471007,-0.170212,-0.409784,4.800000,265.000,319.000,-0.028060,0.000000,-0.176376,0.474461,1474,1490,1500,1438,1800
9940,9.940000,0,1,2,0.293810,detected,0.471007,-0.170212,-0.409784,4.800000,265.000,319.000,-0.028060,0.000000,-0.176376,0.474461,1474,1490,1500,1438,1800
9960,9.960000,0,1,2,0.315153,detected,0.471007,-0.170212,-0.409784,4.800000,265.000,319.000,-0.028060,0.000000,-0.176376,0.474461,1474,1490,1500,1438,1800
9966,9.966000,1,1,2,0.312178,detected,0.475193,-0.139709,-0.415030,5.082353,275.000,321.000,-0.023236,0.000000,-0.146055,0.470527,1471,1492,1500,1449,1800
9980,9.980000,0,1,2,0.301549,detected,0.475193,-0.139709,-0.415030,5.082353,275.000,321.000,-0.023236,0.000000,-0.146055,0.470527,1471,1492,1500,1449,1800
9999,9.999000,1,1,2,0.322195,detected,0.484390,-0.110486,-0.421554,5.503185,284.500,323.500,-0.018731,0.000000,-0.117740,0.465634,1466,1493,1500,1459,1800
10000,10.000000,0,1,2,0.323044,detected,0.484390,-0.110486,-0.421554,5.503185,284.500,323.500,-0.018731,0.000000,-0.117740,0.465634,1466,1493,1500,1459,1800
10020,10.020000,0,1,2,0.311910,detected,0.484390,-0.110486,-0.421554,5.503185,284.500,323.500,-0.018731,0.000000,-0.117740,0.465634,1466,1493,1500,1459,1800
10032,10.032000,1,1,2,0.314775,detected,0.501204,-0.081072,-0.433200,6.447761,294.000,328.000,-0.014222,0.000000,-0.089394,0.456899,1457,1495,1500,1469,1800
10040,10.040000,0,1,2,0.326039,detected,0.501204,-0.081072,-0.433200,6.447761,294.000,328.000,-0.014222,0.000000,-0.089394,0.456899,1457,1495,1500,1469,1800
10060,10.060000,0,1,2,0.323574,detected,0.501204,-0.081072,-0.433200,6.447761,294.000,328.000,-0.014222,0.000000,-0.089394,0.456899,1457,1495,1500,1469,1800
10065,10.065000,1,1,2,0.318427,detected,0.515100,-0.056191,-0.442173,7.322034,302.000,331.500,-0.010130,0.000000,-0.063677,0.450170,1450,1496,1500,1478,1800
10080,10.080000,0,1,2,0.324779,detected,0.515100,-0.056191,-0.442173,7.322034,302.000,331.500,-0.010130,0.000000,-0.063677,0.450170,1450,1496,1500,1478,1800
10098,10.098000,1,1,2,0.336986,detected,0.522282,-0.043722,-0.447266,7.854546,306.000,333.500,-0.007992,0.000000,-0.050238,0.446350,1446,1497,1500,1482,1800
10100,10.100000,0,1,2,0.335172,detected,0.522282,-0.043722,-0.447266,7.854546,306.000,333.500,-0.007992,0.000000,-0.050238,0.446350,1446,1497,1500,1482,1800
10120,10.120000,0,1,2,0.320535,detected,0.522282,-0.043722,-0.447266,7.854546,306.000,333.500,-0.007992,0.000000,-0.050238,0.446350,1446,1497,1500,1482,1800
10131,10.131000,1,1,2,0.334463,detected,0.519073,-0.037482,-0.447266,7.854546,308.000,333.500,-0.006810,0.000000,-0.042803,0.446350,1446,1498,1500,1485,1800
10140,10.140000,0,1,2,0.342388,detected,0.519073,-0.037482,-0.447266,7.854546,308.000,333.500,-0.006810,0.000000,-0.042803,0.446350,1446,1498,1500,1485,1800
10160,10.160000,0,1,2,0.324761,detected,0.519073,-0.037482,-0.447266,7.854546,308.000,333.500,-0.006810,0.000000,-0.042803,0.446350,1446,1498,1500,1485,1800
10164,10.164000,1,1,2,0.323516,detected,0.516038,-0.031240,-0.448535,8.150943,310.000,334.000,-0.005642,0.000000,-0.035466,0.445398,1445,1498,1500,1488,1800
10180,10.180000,0,1,2,0.339126,detected,0.516038,-0.031240,-0.448535,8.150943,310.000,334.000,-0.005642,0.000000,-0.035466,0.445398,1445,1498,1500,1488,1800
10197,10.197000,1,1,2,0.336188,detected,0.516038,-0.031240,-0.448535,8.150943,310.000,334.000,-0.005642,0.000000,-0.035466,0.445398,1445,1498,1500,1488,1800
10200,10.200000,0,1,2,0.332583,detected,0.516038,-0.031240,-0.448535,8.150943,310.000,334.000,-0.005642,0.000000,-0.035466,0.445398,1445,1498,1500,1488,1800
10220,10.220000,0,1,2,0.333995,detected,0.516038,-0.031240,-0.448535,8.150943,310.000,334.000,-0.005642,0.000000,-0.035466,0.445398,1445,1498,1500,1488,1800
10230,10.230000,1,1,2,0.343976,detected,0.530574,-0.015624,-0.458635,9.818182,315.000,338.000,-0.002901,0.000000,-0.018237,0.437823,1438,1499,1500,1494,1800
10240,10.240000,0,1,2,0.340584,detected,0.530574,-0.015624,-0.458635,9.818182,315.000,338.000,-0.002901,0.000000,-0.018237,0.437823,1438,1499,1500,1494,1800
10260,10.260000,0,1,2,0.330351,detected,0.530574,-0.015624,-0.458635,9.818182,315.000,338.000,-0.002901,0.000000,-0.018237,0.437823,1438,1499,1500,1494,1800
10263,10.263000,1,1,2,0.333282,detected,0.522991,-0.007812,-0.464897,11.220779,317.500,340.500,-0.001430,0.000000,-0.008989,0.433127,1433,1499,1500,1497,1800
10280,10.280000,0,1,2,0.348378,detected,0.522991,-0.007812,-0.464897,11.220779,317.500,340.500,-0.001430,0.000000,-0.008989,0.433127,1433,1499,1500,1497,1800
10296,10.296000,1,1,2,0.334737,detected,0.528040,-0.004687,-0.472359,13.292307,318.500,343.500,-0.000866,0.000000,-0.005445,0.427530,1428,1500,1500,1498,1800
10300,10.300000,0,1,2,0.332585,detected,0.528040,-0.004687,-0.472359,13.292307,318.500,343.500,-0.000866,0.000000,-0.005445,0.427530,1428,1500,1500,1498,1800
10320,10.320000,0,1,2,0.350250,detected,0.528040,-0.004687,-0.472359,13.292307,318.500,343.500,-0.000866,0.000000,-0.005445,0.427530,1428,1500,1500,1498,1800
10329,10.329000,1,1,2,0.353120,detected,0.543122,-0.007812,-0.473598,13.714285,317.500,344.000,-0.001485,0.000000,-0.009335,0.426601,1427,1499,1500,1497,1800
10340,10.340000,0,1,2,0.342730,detected,0.543122,-0.007812,-0.473598,13.714285,317.500,344.000,-0.001485,0.000000,-0.009335,0.426601,1427,1499,1500,1497,1800
10360,10.360000,0,1,2,0.344164,detected,0.543122,-0.007812,-0.473598,13.714285,317.500,344.000,-0.001485,0.000000,-0.009335,0.426601,1427,1499,1500,1497,1800
10362,10.362000,1,1,2,0.346697,detected,0.530108,-0.009375,-0.473598,13.935484,317.000,344.000,-0.001739,0.000000,-0.010933,0.426601,1427,1499,1500,1496,1800
10380,10.380000,0,1,2,0.353011,detected,0.530108,-0.009375,-0.473598,13.935484,317.000,344.000,-0.001739,0.000000,-0.010933,0.426601,1427,1499,1500,1496,1800
10395,10.395000,1,1,2,0.339747,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10400,10.400000,0,1,2,0.340607,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10420,10.420000,0,1,2,0.357897,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10428,10.428000,1,1,2,0.353199,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10440,10.440000,0,1,2,0.340414,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10460,10.460000,0,1,2,0.352764,detected,0.533745,-0.007812,-0.478535,16.301886,317.500,346.000,-0.001459,0.000000,-0.009174,0.422898,1423,1499,1500,1497,1800
10461,10.461000,1,1,2,0.353700,detected,0.552553,-0.001562,-0.488334,23.351351,319.500,350.000,-0.000302,0.000000,-0.001899,0.415549,1416,1500,1500,1499,1800
10480,10.480000,0,1,2,0.346640,detected,0.552553,-0.001562,-0.488334,23.351351,319.500,350.000,-0.000302,0.000000,-0.001899,0.415549,1416,1500,1500,1499,1800
10494,10.494000,1,1,2,0.339601,detected,0.558621,-0.004687,-0.491983,29.793102,318.500,351.500,-0.000916,0.000000,-0.005761,0.412812,1413,1500,1500,1498,1800
10500,10.500000,0,1,2,0.344528,detected,0.558621,-0.004687,-0.491983,29.793102,318.500,351.500,-0.000916,0.000000,-0.005761,0.412812,1413,1500,1500,1498,1800
10520,10.520000,0,1,2,0.353250,detected,0.558621,-0.004687,-0.491983,29.793102,318.500,351.500,-0.000916,0.000000,-0.005761,0.412812,1413,1500,1500,1498,1800
10527,10.527000,1,1,2,0.345635,detected,0.566387,-0.014062,-0.489552,24.685714,315.500,350.500,-0.002788,0.000000,-0.017521,0.414636,1415,1499,1500,1494,1800
10540,10.540000,0,1,2,0.337799,detected,0.566387,-0.014062,-0.489552,24.685714,315.500,350.500,-0.002788,0.000000,-0.017521,0.414636,1415,1499,1500,1494,1800
10560,10.560000,1,1,2,0.355276,detected,0.556303,-0.017186,-0.489552,24.685714,314.500,350.500,-0.003346,0.000000,-0.021033,0.414636,1415,1499,1500,1493,1800
10580,10.580000,0,1,2,0.339373,detected,0.556303,-0.017186,-0.489552,24.685714,314.500,350.500,-0.003346,0.000000,-0.021033,0.414636,1415,1499,1500,1493,1800
10593,10.593000,1,1,2,0.340988,tracked,0.305606,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001838,0.000000,-0.011555,0.414636,1415,1499,1500,1496,1800
10600,10.600000,0,1,2,0.348775,tracked,0.303087,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001823,0.000000,-0.011459,0.414636,1415,1499,1500,1496,1800
10620,10.620000,0,1,2,0.346064,tracked,0.295887,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001780,0.000000,-0.011187,0.414636,1415,1499,1500,1496,1800
10626,10.626000,1,1,2,0.339319,tracked,0.293728,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001767,0.000000,-0.011105,0.414636,1415,1499,1500,1496,1800
10640,10.640000,0,1,2,0.341062,tracked,0.288688,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001736,0.000000,-0.010915,0.414636,1415,1499,1500,1496,1800
10659,10.659000,1,1,2,0.356868,tracked,0.281849,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001695,0.000000,-0.010656,0.414636,1415,1499,1500,1496,1800
10660,10.660000,0,1,2,0.356473,tracked,0.281489,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001693,0.000000,-0.010643,0.414636,1415,1499,1500,1496,1800
10680,10.680000,0,1,2,0.340511,tracked,0.274290,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001650,0.000000,-0.010371,0.414636,1415,1499,1500,1496,1800
10692,10.692000,1,1,2,0.349848,tracked,0.269970,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001624,0.000000,-0.010207,0.414636,1415,1499,1500,1496,1800
10700,10.700000,0,1,2,0.357785,tracked,0.267091,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001607,0.000000,-0.010098,0.414636,1415,1499,1500,1496,1800
10720,10.720000,0,1,2,0.344917,tracked,0.259891,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001563,0.000000,-0.009826,0.414636,1415,1499,1500,1497,1800
10725,10.725000,1,1,2,0.341333,tracked,0.258092,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001552,0.000000,-0.009758,0.414636,1415,1499,1500,1497,1800
10740,10.740000,0,1,2,0.350709,tracked,0.252692,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001520,0.000000,-0.009554,0.414636,1415,1499,1500,1497,1800
10758,10.758000,1,1,2,0.356336,tracked,0.246213,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001481,0.000000,-0.009309,0.414636,1415,1499,1500,1497,1800
10760,10.760000,0,1,2,0.354388,tracked,0.245493,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001477,0.000000,-0.009282,0.414636,1415,1499,1500,1497,1800
10780,10.780000,0,1,2,0.344910,tracked,0.238294,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001433,0.000000,-0.009010,0.414636,1415,1499,1500,1497,1800
10791,10.791000,1,1,2,0.357645,tracked,0.234334,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001410,0.000000,-0.008860,0.414636,1415,1500,1500,1497,1800
10800,10.800000,0,1,2,0.362438,tracked,0.231095,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001390,0.000000,-0.008737,0.414636,1415,1500,1500,1497,1800
10820,10.820000,0,1,2,0.345913,tracked,0.223895,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001347,0.000000,-0.008465,0.414636,1415,1500,1500,1497,1800
10824,10.824000,1,1,2,0.345924,tracked,0.222456,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001338,0.000000,-0.008411,0.414636,1415,1500,1500,1497,1800
10840,10.840000,0,1,2,0.362064,tracked,0.216696,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001303,0.000000,-0.008193,0.414636,1415,1500,1500,1497,1800
10857,10.857000,1,1,2,0.356704,tracked,0.210577,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001267,0.000000,-0.007962,0.414636,1415,1500,1500,1497,1800
10860,10.860000,0,1,2,0.353261,tracked,0.209497,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001260,0.000000,-0.007921,0.414636,1415,1500,1500,1497,1800
10880,10.880000,0,1,2,0.355846,tracked,0.202298,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001217,0.000000,-0.007649,0.414636,1415,1500,1500,1497,1800
10890,10.890000,1,1,2,0.365693,tracked,0.198698,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001195,0.000000,-0.007513,0.414636,1415,1500,1500,1497,1800
10900,10.900000,0,1,2,0.362675,tracked,0.195099,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001174,0.000000,-0.007376,0.414636,1415,1500,1500,1497,1800
10920,10.920000,0,1,2,0.350429,tracked,0.187899,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001130,0.000000,-0.007104,0.414636,1415,1500,1500,1498,1800
10923,10.923000,1,1,2,0.352702,tracked,0.186819,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001124,0.000000,-0.007063,0.414636,1415,1500,1500,1498,1800
10940,10.940000,0,1,2,0.366744,tracked,0.180700,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001087,0.000000,-0.006832,0.414636,1415,1500,1500,1498,1800
10956,10.956000,1,1,2,0.353135,tracked,0.174941,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001052,0.000000,-0.006614,0.414636,1415,1500,1500,1498,1800
10960,10.960000,0,1,2,0.350275,tracked,0.173501,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001044,0.000000,-0.006560,0.414636,1415,1500,1500,1498,1800
10980,10.980000,0,1,2,0.364234,tracked,0.166302,-0.017186,-0.489552,24.685714,314.500,350.500,-0.001000,0.000000,-0.006288,0.414636,1415,1500,1500,1498,1800
